city,state,lat,lon,population,category
Town_05177,India,18.88655,89.68294,51566,small
Town_05178,India,33.19083,82.59658,22338,small
Town_05179,India,17.79987,93.37497,71464,small
Town_05180,India,24.0296,73.18928,599420,medium
Town_05181,India,26.93997,77.33032,47873,small
Town_05182,India,29.06535,93.41311,61165,small
Town_05183,India,16.89845,77.33109,8719313,large
Town_05184,India,22.45651,95.97806,36241,small
Town_05185,India,26.7214,76.59227,35726,small
Town_05186,India,30.20991,75.48965,763680,medium
Town_05187,India,31.48505,82.76928,755510,medium
Town_05188,India,11.31003,72.59186,564420,medium
Town_05189,India,17.23577,91.87018,61968,small
Town_05190,India,31.64751,91.80829,81406,small
Town_05191,India,19.63076,94.03933,611465,medium
Town_05192,India,26.45187,68.78465,63010,small
Town_05193,India,32.19147,80.26319,9137241,large
Town_05194,India,26.1306,78.418,932868,medium
Town_05195,India,12.14187,69.28078,88980,small
Town_05196,India,32.41968,92.49109,648652,medium
Town_05197,India,31.31153,91.73359,810682,medium
Town_05198,India,34.88747,72.29557,209409,medium
Town_05199,India,10.66806,75.52453,44311,small
Town_05200,India,13.4467,80.01271,53042,small
Town_05201,India,15.60277,92.07744,64293,small
Town_05202,India,26.13396,80.60836,43050,small
Town_05203,India,22.47906,71.62074,290009,medium
Town_05204,India,28.93783,82.41414,79559,small
Town_05205,India,29.37283,68.62271,86541,small
Town_05206,India,22.4981,81.2258,223028,medium
Town_05207,India,19.30485,71.33273,36051,small
Town_05208,India,27.42882,82.10494,15152851,large
Town_05209,India,15.39588,79.36,99432,small
Town_05210,India,13.57734,92.70705,24818,small
Town_05211,India,26.98443,83.76843,812749,medium
Town_05212,India,20.84151,89.16681,71020,small
Town_05213,India,16.7578,90.49295,462822,medium
Town_05214,India,29.50941,83.8094,93964,small
Town_05215,India,30.84413,85.72012,70868,small
Town_05216,India,13.00619,89.69934,77143,small
Town_05217,India,21.34572,74.90263,9451109,large
Town_05218,India,9.98204,78.78015,50344,small
Town_05219,India,28.60845,79.68624,644716,medium
Town_05220,India,28.02176,86.68784,13875070,large
Town_05221,India,10.39427,77.38963,70574,small
Town_05222,India,16.08788,84.90867,836071,medium
Town_05223,India,26.24152,74.66006,5473901,large
Town_05224,India,12.02121,83.08183,35061,small
Town_05225,India,8.33505,79.00803,1862963,large
Town_05226,India,25.87177,76.97316,3629896,large
Town_05227,India,15.89798,80.18206,66441,small
Town_05228,India,12.72965,85.87473,85332,small
Town_05229,India,24.08827,69.52831,30088,small
Town_05230,India,24.55884,78.66091,4755222,large
Town_05231,India,12.81196,95.38928,83599,small
Town_05232,India,21.84533,69.43824,439031,medium
Town_05233,India,24.89888,88.94837,10918402,large
Town_05234,India,27.56305,95.18956,229504,medium
Town_05235,India,26.4108,69.72534,899504,medium
Town_05236,India,33.29105,89.51222,635577,medium
Town_05237,India,15.08339,90.95056,48420,small
Town_05238,India,35.03493,85.25564,78603,small
Town_05239,India,8.82073,96.95636,81983,small
Town_05240,India,12.13076,70.13566,72290,small
Town_05241,India,9.3247,77.46253,667610,medium
Town_05242,India,26.0646,94.26366,15692113,large
Town_05243,India,24.74343,94.36093,58926,small
Town_05244,India,14.00025,74.60236,2844999,large
Town_05245,India,25.72292,69.26062,588073,medium
Town_05246,India,20.11952,94.92369,252704,medium
Town_05247,India,23.17912,86.2477,69423,small
Town_05248,India,10.53213,87.50055,192288,medium
Town_05249,India,22.13269,69.56134,166225,medium
Town_05250,India,27.82815,74.85874,89475,small
Town_05251,India,28.16759,80.30868,7791637,large
Town_05252,India,23.14518,68.63722,24298,small
Town_05253,India,13.98558,96.04469,50219,small
Town_05254,India,24.71554,79.36578,666009,medium
Town_05255,India,32.87725,72.15904,86567,small
Town_05256,India,23.1795,74.73136,140653,medium
Town_05257,India,23.46428,75.4936,432625,medium
Town_05258,India,26.48411,89.11592,41181,small
Town_05259,India,14.79727,83.16709,69277,small
Town_05260,India,21.44283,75.04024,963395,medium
Town_05261,India,23.71509,76.07995,634446,medium
Town_05262,India,17.67763,87.49559,781386,medium
Town_05263,India,14.12407,90.10908,409204,medium
Town_05264,India,34.39007,87.95489,26492,small
Town_05265,India,21.54725,77.79971,405923,medium
Town_05266,India,22.55913,90.10932,52060,small
Town_05267,India,9.34464,91.02555,570299,medium
Town_05268,India,8.13809,91.92527,605204,medium
Town_05269,India,26.41154,79.34629,50252,small
Town_05270,India,18.51711,82.14185,586123,medium
Town_05271,India,25.49707,80.33785,21641,small
Town_05272,India,14.99362,74.16087,92168,small
Town_05273,India,12.15291,95.53812,75878,small
Town_05274,India,19.4641,76.72499,27634,small
Town_05275,India,31.79716,68.42428,37767,small
Town_05276,India,11.87896,86.41915,4936566,large
Town_05277,India,22.1048,85.99976,9028133,large
Town_05278,India,29.84357,68.75939,806247,medium
Town_05279,India,18.20918,68.62882,896904,medium
Town_05280,India,35.302,83.07068,76877,small
Town_05281,India,24.6071,96.01906,1466594,large
Town_05282,India,17.38255,84.06679,38223,small
Town_05283,India,23.19926,92.98174,59583,small
Town_05284,India,10.6797,95.3642,55101,small
Town_05285,India,33.96184,75.7484,27168,small
Town_05286,India,10.60507,75.70241,81858,small
Town_05287,India,22.67393,91.02406,597697,medium
Town_05288,India,30.64644,82.81206,7795505,large
Town_05289,India,23.4414,68.552,864393,medium
Town_05290,India,16.16037,79.78306,86296,small
Town_05291,India,21.64893,90.00165,53149,small
Town_05292,India,31.03741,94.98316,3575377,large
Town_05293,India,35.40744,88.53348,64681,small
Town_05294,India,17.22196,88.73117,294917,medium
Town_05295,India,29.17564,77.00202,36941,small
Town_05296,India,14.6838,76.55332,26323,small
Town_05297,India,17.90203,76.23469,177285,medium
Town_05298,India,25.66831,82.30818,83298,small
Town_05299,India,14.21168,94.54027,32064,small
Town_05300,India,20.91856,79.39471,84252,small
Town_05301,India,17.84309,72.28928,58001,small
Town_05302,India,17.47315,95.44272,860432,medium
Town_05303,India,19.22106,92.16501,35549,small
Town_05304,India,12.87601,91.47816,170793,medium
Town_05305,India,19.18501,89.59767,655000,medium
Town_05306,India,34.53033,71.58987,92261,small
Town_05307,India,16.91591,95.91655,4745501,large
Town_05308,India,10.13463,92.4755,246099,medium
Town_05309,India,12.70799,96.86459,783803,medium
Town_05310,India,32.74225,81.13461,32515,small
Town_05311,India,25.50243,85.12444,29950,small
Town_05312,India,9.29242,68.24387,437651,medium
Town_05313,India,29.14028,82.50697,56433,small
Town_05314,India,23.61329,85.06859,5638428,large
Town_05315,India,16.18084,74.58488,36633,small
Town_05316,India,9.38927,82.31384,93895,small
Town_05317,India,26.66639,94.81758,85667,small
Town_05318,India,24.84726,86.54828,15499618,large
Town_05319,India,9.65549,94.70929,770459,medium
Town_05320,India,8.28469,83.5895,603469,medium
Town_05321,India,9.68249,76.83744,97476,small
Town_05322,India,27.6408,71.58504,44033,small
Town_05323,India,22.04997,77.79114,78370,small
Town_05324,India,26.00567,87.0673,5540849,large
Town_05325,India,30.06428,90.47848,166684,medium
Town_05326,India,29.02214,78.88912,96386,small
Town_05327,India,8.49478,87.64089,311979,medium
Town_05328,India,11.65603,71.55511,97506,small
Town_05329,India,15.1519,89.91232,492807,medium
Town_05330,India,32.73835,70.43292,7256526,large
Town_05331,India,8.41066,83.36342,784481,medium
Town_05332,India,29.77907,96.08421,84617,small
Town_05333,India,33.63908,72.06577,57479,small
Town_05334,India,8.58463,71.97481,532609,medium
Town_05335,India,26.87687,87.39117,97121,small
Town_05336,India,34.48572,94.46967,4126765,large
Town_05337,India,10.19702,86.13391,86448,small
Town_05338,India,24.76877,71.44598,63762,small
Town_05339,India,16.63957,81.92673,68669,small
Town_05340,India,17.50767,88.46076,99527,small
Town_05341,India,24.0583,92.91841,40868,small
Town_05342,India,16.52627,69.93264,326724,medium
Town_05343,India,14.84229,90.49408,27688,small
Town_05344,India,24.16626,71.03455,73161,small
Town_05345,India,9.94281,82.63482,23769,small
Town_05346,India,17.19598,85.381,85961,small
Town_05347,India,14.99181,89.27578,41470,small
Town_05348,India,9.26878,93.79991,275451,medium
Town_05349,India,19.54514,78.06091,75759,small
Town_05350,India,19.39808,72.6455,24856,small
Town_05351,India,27.76529,82.62749,145318,medium
Town_05352,India,18.44851,97.02791,46144,small
Town_05353,India,9.04229,89.948,136834,medium
Town_05354,India,13.9925,75.14604,91136,small
Town_05355,India,29.13121,92.73494,540649,medium
Town_05356,India,15.80771,92.19246,7517309,large
Town_05357,India,24.40698,83.69841,25201,small
Town_05358,India,18.43839,82.52976,661172,medium
Town_05359,India,11.36177,85.67086,124361,medium
Town_05360,India,22.43109,68.52698,68921,small
Town_05361,India,30.19965,84.17931,51241,small
Town_05362,India,20.80721,74.3992,761588,medium
Town_05363,India,15.57596,75.71783,367534,medium
Town_05364,India,20.24395,87.10258,60841,small
Town_05365,India,14.89381,71.3062,788667,medium
Town_05366,India,20.39656,69.18986,7705327,large
Town_05367,India,21.61125,70.9079,694905,medium
Town_05368,India,9.27625,96.51854,71055,small
Town_05369,India,13.29759,87.71139,56600,small
Town_05370,India,30.71168,89.55069,30660,small
Town_05371,India,21.53345,76.32924,81615,small
Town_05372,India,26.80001,89.6299,87332,small
Town_05373,India,32.7746,69.82918,97123,small
Town_05374,India,8.06355,84.01693,86262,small
Town_05375,India,33.72222,88.83395,993090,medium
Town_05376,India,21.2221,76.19938,691587,medium
Town_05377,India,8.52273,94.12713,16072810,large
Town_05378,India,12.49576,70.20111,94194,small
Town_05379,India,15.11762,68.14992,70165,small
Town_05380,India,19.50742,94.88262,93086,small
Town_05381,India,30.59741,89.99198,82255,small
Town_05382,India,26.38954,68.66484,805111,medium
Town_05383,India,16.23537,92.51696,51473,small
Town_05384,India,28.73171,73.63957,65589,small
Town_05385,India,18.08257,77.86597,15365568,large
Town_05386,India,20.4661,94.83122,314742,medium
Town_05387,India,11.98084,89.21421,941576,medium
Town_05388,India,8.14757,88.43396,910745,medium
Town_05389,India,26.04143,70.08064,28565,small
Town_05390,India,26.73094,92.03228,20016,small
Town_05391,India,34.95873,79.11891,96582,small
Town_05392,India,30.62227,69.79328,41196,small
Town_05393,India,16.43093,76.2811,2049112,large
Town_05394,India,30.16984,96.96924,91280,small
Town_05395,India,16.4362,83.06376,38947,small
Town_05396,India,26.12996,82.82204,385527,medium
Town_05397,India,10.83557,84.56639,5259194,large
Town_05398,India,21.01393,81.68387,45594,small
Town_05399,India,24.79853,88.28056,85229,small
Town_05400,India,11.14627,80.06498,368527,medium
Town_05401,India,12.95949,70.94136,76983,small
Town_05402,India,13.01397,93.95931,312835,medium
Town_05403,India,28.95577,85.46471,29705,small
Town_05404,India,35.36973,89.7926,28516,small
Town_05405,India,22.48028,96.20846,87145,small
Town_05406,India,23.18689,86.79066,93352,small
Town_05407,India,26.36073,92.51921,27154,small
Town_05408,India,20.92631,82.8098,37400,small
Town_05409,India,16.20837,76.45105,2067278,large
Town_05410,India,10.28791,96.90498,48516,small
Town_05411,India,9.13262,96.00891,42714,small
Town_05412,India,17.41446,74.34934,32049,small
Town_05413,India,14.36456,74.79583,24076,small
Town_05414,India,30.02387,78.51228,4324028,large
Town_05415,India,34.86949,95.96166,934136,medium
Town_05416,India,29.77117,82.17423,534393,medium
Town_05417,India,21.63529,87.11315,119986,medium
Town_05418,India,10.42985,92.12903,78690,small
Town_05419,India,9.56314,70.83451,52712,small
Town_05420,India,30.65221,74.88863,222990,medium
Town_05421,India,31.78786,87.99289,5098593,large
Town_05422,India,34.75635,85.24369,81135,small
Town_05423,India,23.75795,85.55854,81324,small
Town_05424,India,20.73472,72.56536,43444,small
Town_05425,India,20.27504,68.31891,49720,small
Town_05426,India,32.09594,91.72895,771360,medium
Town_05427,India,18.27854,91.91183,876884,medium
Town_05428,India,24.01606,95.66935,34486,small
Town_05429,India,32.20716,72.0015,139914,medium
Town_05430,India,26.74676,82.21535,15745589,large
Town_05431,India,19.01921,79.88398,926696,medium
Town_05432,India,8.62807,71.40162,286955,medium
Town_05433,India,12.43122,68.57302,81340,small
Town_05434,India,28.38002,91.72551,32301,small
Town_05435,India,20.45715,97.44552,11582293,large
Town_05436,India,24.52592,79.93603,54159,small
Town_05437,India,17.78063,71.62297,24544,small
Town_05438,India,32.54565,78.77523,52735,small
Town_05439,India,28.5388,95.19142,464795,medium
Town_05440,India,32.83462,73.95768,89064,small
Town_05441,India,29.8606,72.6276,93375,small
Town_05442,India,9.09271,80.17569,44502,small
Town_05443,India,25.1692,87.9393,63894,small
Town_05444,India,25.63726,72.64813,947124,medium
Town_05445,India,32.55093,81.76959,812883,medium
Town_05446,India,16.27402,70.58847,98569,small
Town_05447,India,33.14824,73.58313,63786,small
Town_05448,India,26.67703,74.25429,57829,small
Town_05449,India,12.06148,76.94305,99761,small
Town_05450,India,14.73368,94.90266,503114,medium
Town_05451,India,24.93124,85.76342,698876,medium
Town_05452,India,22.10172,96.38073,66928,small
Town_05453,India,20.18492,73.61122,49942,small
Town_05454,India,9.95244,89.75171,80822,small
Town_05455,India,23.85373,79.06872,97805,small
Town_05456,India,27.86721,86.97195,61893,small
Town_05457,India,25.43135,94.82304,10040551,large
Town_05458,India,12.6017,87.99755,65131,small
Town_05459,India,12.17195,92.436,662963,medium
Town_05460,India,31.38625,91.68719,96369,small
Town_05461,India,23.75156,89.25613,138501,medium
Town_05462,India,24.33678,77.1476,579709,medium
Town_05463,India,22.41995,70.77649,89713,small
Town_05464,India,13.7917,96.49606,53921,small
Town_05465,India,28.20776,80.88839,11459717,large
Town_05466,India,26.28117,83.47587,1430779,large
Town_05467,India,33.20597,74.49637,77550,small
Town_05468,India,24.56734,97.36952,593689,medium
Town_05469,India,16.82062,86.00001,70807,small
Town_05470,India,19.52799,85.17155,643809,medium
Town_05471,India,24.21881,84.96497,381803,medium
Town_05472,India,8.18823,75.43183,673959,medium
Town_05473,India,18.35091,83.27387,43029,small
Town_05474,India,32.12711,74.9074,665623,medium
Town_05475,India,23.55844,69.91213,11898959,large
Town_05476,India,27.64473,83.17988,46585,small
Town_05477,India,12.94117,71.73941,95717,small
Town_05478,India,29.14628,86.85455,980731,medium
Town_05479,India,29.40167,89.89,22583,small
Town_05480,India,23.00765,88.93398,11703031,large
Town_05481,India,34.3086,94.33385,594158,medium
Town_05482,India,27.19478,90.05771,66206,small
Town_05483,India,9.59561,92.53606,13050940,large
Town_05484,India,25.60364,77.79911,60248,small
Town_05485,India,21.84491,90.20614,92961,small
Town_05486,India,31.43233,75.5714,578599,medium
Town_05487,India,19.90502,92.02067,12964367,large
Town_05488,India,23.38824,84.94481,75908,small
Town_05489,India,28.58481,97.24822,28630,small
Town_05490,India,33.06237,92.20152,788880,medium
Town_05491,India,17.17847,94.91559,534680,medium
Town_05492,India,17.72826,91.26696,37918,small
Town_05493,India,13.51994,91.70754,68307,small
Town_05494,India,10.48656,70.91113,728379,medium
Town_05495,India,28.41714,85.91056,6268102,large
Town_05496,India,17.35466,74.72482,66292,small
Town_05497,India,31.76002,92.89596,76357,small
Town_05498,India,16.35467,96.44139,97069,small
Town_05499,India,30.19828,74.04161,147523,medium
Town_05500,India,35.3244,85.73525,46554,small
Town_05501,India,24.09109,92.37555,62298,small
Town_05502,India,9.57477,89.58734,68131,small
Town_05503,India,16.88817,84.10677,64629,small
Town_05504,India,26.86485,82.86058,59567,small
Town_05505,India,13.35031,69.91617,45498,small
Town_05506,India,17.32957,70.20925,967640,medium
Town_05507,India,26.21549,87.90786,12027206,large
Town_05508,India,8.39294,85.76032,862271,medium
Town_05509,India,29.10593,70.95829,57088,small
Town_05510,India,20.59955,87.114,61282,small
Town_05511,India,15.69533,78.43237,76329,small
Town_05512,India,13.97109,79.08062,79917,small
Town_05513,India,15.48444,84.90613,76623,small
Town_05514,India,29.84365,97.35713,15205993,large
Town_05515,India,33.4964,77.69541,146581,medium
Town_05516,India,14.87268,71.95423,32387,small
Town_05517,India,8.62013,97.34921,90526,small
Town_05518,India,15.59994,69.3951,184074,medium
Town_05519,India,20.06611,79.02872,30179,small
Town_05520,India,16.48054,80.31407,831901,medium
Town_05521,India,26.38423,69.96267,262626,medium
Town_05522,India,20.42112,84.69311,31945,small
Town_05523,India,8.51525,90.38674,1567500,large
Town_05524,India,24.17281,73.89306,42496,small
